Year,Iowa Code Chapter,State,Company Name,Line of Insurance,Premiums Written,Losses Paid,Taxes Paid,NAIC Number,Iowa Company Code
2017,515.48,NY,21st Century National Insurance Company,Surety,0,0,0,36587,2711
2017,515.48,NY,21st Century National Insurance Company,Burglary and Theft,0,0,0,36587,2711
2017,515.48,NY,21st Century National Insurance Company,Boiler and Machinery,0,0,0,36587,2711
2017,515.48,NY,21st Century National Insurance Company,Credit,0,0,0,36587,2711
2017,515.48,NY,21st Century National Insurance Company,Warranty,0,0,0,36587,2711
2017,515.48,NY,21st Century National Insurance Company,Aggregate Write-In,0,0,0,36587,2711
2017,515.48,NY,21st Century North America Insurance Company,Fire,0,0,0,32220,1962
2017,515.48,NY,21st Century North America Insurance Company,Allied Lines,0,0,0,32220,1962
2017,515.48,NY,21st Century North America Insurance Company,Multiple Peril Crop,0,0,0,32220,1962
2017,515.48,NY,21st Century North America Insurance Company,Federal Flood,0,0,0,32220,1962
2017,515.48,NY,21st Century North America Insurance Company,Farmowners Multiple Peril,0,0,0,32220,1962
2017,515.48,NY,21st Century North America Insurance Company,Homeowners Multiple Peril,0,0,0,32220,1962
2017,515.48,NY,21st Century North America Insurance Company,Commerical Multiple Peril (Non-liability portion),0,0,0,32220,1962
2017,515.48,NY,21st Century North America Insurance Company,Commerical Multiple Peril (Liability portion),0,0,0,32220,1962
2017,515.48,NY,21st Century North America Insurance Company,Mortgage Guaranty,0,0,0,32220,1962
2017,515.48,NY,21st Century North America Insurance Company,Ocean Marine,0,0,0,32220,1962
2017,515.48,NY,21st Century North America Insurance Company,Inland Marine,0,0,0,32220,1962
2017,515.48,NY,21st Century North America Insurance Company,Financial Guaranty,0,0,0,32220,1962
2017,515.48,NY,21st Century North America Insurance Company,Medical Professional Liability,0,0,0,32220,1962
2017,515.48,NY,21st Century North America Insurance Company,Earthquake,0,0,0,32220,1962
2017,515.48,NY,21st Century North America Insurance Company,Group Accident and Health (b),0,0,560,32220,1962
2017,515.48,NY,21st Century North America Insurance Company,Credit Accident and Health (Group and Individual),0,0,0,32220,1962
2017,515.48,NY,21st Century North America Insurance Company,Collectively Renewable Accident and Health (b),0,0,0,32220,1962
2017,515.48,NY,21st Century North America Insurance Company,Non-Cancelable Accident and Health (b),0,0,0,32220,1962
2017,515.48,NY,21st Century North America Insurance Company,Guaranteed Renewable Accident and Health (b),0,0,560,32220,1962
2017,515.48,NY,21st Century North America Insurance Company,Non-Renewable for Stated Reasons only (b),0,0,0,32220,1962
2017,515.48,NY,21st Century North America Insurance Company,Other Accident only,0,0,0,32220,1962
2017,515.48,NY,21st Century North America Insurance Company,Medicare Title XVIII,0,0,0,32220,1962
2017,515.48,NY,21st Century North America Insurance Company,All other Accident and Health (b),0,0,0,32220,1962
2017,515.48,NY,21st Century North America Insurance Company,Federal Employees Health Benefits Program Premium (b),0,0,0,32220,1962
2017,515.48,NY,21st Century North America Insurance Company,Workers Compensation,0,0,0,32220,1962
2017,515.48,NY,21st Century North America Insurance Company,Other Liability - Occcurence,0,0,0,32220,1962
2017,515.48,NY,21st Century North America Insurance Company,Other Liability - Claims Made,0,0,0,32220,1962
2017,515.48,NY,21st Century North America Insurance Company,Excess Workers Compensation,0,0,0,32220,1962
2017,515.48,NY,21st Century North America Insurance Company,Products Liability,0,0,0,32220,1962
2017,515.48,NY,21st Century North America Insurance Company,Private Passenger Auto No Fault (pip),0,0,0,32220,1962
2017,515.48,NY,21st Century North America Insurance Company,Other Private Passenger Auto Liability,288053,205931,7584,32220,1962
2017,515.48,NY,21st Century North America Insurance Company,Commercial Auto No Fault (pip),0,0,0,32220,1962
2017,515.48,NY,21st Century North America Insurance Company,Other Commerical Auto Liability,0,0,0,32220,1962
2017,515.48,NY,21st Century North America Insurance Company,Private Passenger Physical Damage,282599,129395,5740,32220,1962
2017,515.48,NY,21st Century North America Insurance Company,Commercial Auto Physical Damage,0,0,0,32220,1962
2017,515.48,NY,21st Century North America Insurance Company,Aircraft,0,0,0,32220,1962
2017,515.48,NY,21st Century North America Insurance Company,Fidelity,0,0,0,32220,1962
2017,515.48,NY,21st Century North America Insurance Company,Surety,0,0,0,32220,1962
2017,515.48,NY,21st Century North America Insurance Company,Burglary and Theft,0,0,0,32220,1962
2017,515.48,NY,21st Century North America Insurance Company,Boiler and Machinery,0,0,0,32220,1962
2017,515.48,NY,21st Century North America Insurance Company,Credit,0,0,0,32220,1962
2017,515.48,NY,21st Century North America Insurance Company,Warranty,0,0,0,32220,1962
2017,515.48,NY,21st Century North America Insurance Company,Aggregate Write-In,0,0,0,32220,1962
2017,515.48,CO,21st Century Pacific Insurance Company,Fire,0,0,0,23795,1434
2017,515.48,CO,21st Century Pacific Insurance Company,Allied Lines,0,0,0,23795,1434
2017,515.48,CO,21st Century Pacific Insurance Company,Multiple Peril Crop,0,0,0,23795,1434
2017,515.48,CO,21st Century Pacific Insurance Company,Federal Flood,0,0,0,23795,1434
2017,515.48,CO,21st Century Pacific Insurance Company,Farmowners Multiple Peril,0,0,0,23795,1434
2017,515.48,CO,21st Century Pacific Insurance Company,Homeowners Multiple Peril,0,0,0,23795,1434
2017,515.48,CO,21st Century Pacific Insurance Company,Commerical Multiple Peril (Non-liability portion),0,0,0,23795,1434
2017,515.48,CO,21st Century Pacific Insurance Company,Commerical Multiple Peril (Liability portion),0,0,0,23795,1434
2017,515.48,CO,21st Century Pacific Insurance Company,Mortgage Guaranty,0,0,0,23795,1434
2017,515.48,CO,21st Century Pacific Insurance Company,Ocean Marine,0,0,0,23795,1434
2017,515.48,CO,21st Century Pacific Insurance Company,Inland Marine,0,0,0,23795,1434
2017,515.48,CO,21st Century Pacific Insurance Company,Financial Guaranty,0,0,0,23795,1434
2017,515.48,CO,21st Century Pacific Insurance Company,Medical Professional Liability,0,0,0,23795,1434
2017,515.48,CO,21st Century Pacific Insurance Company,Earthquake,0,0,0,23795,1434
2017,515.48,CO,21st Century Pacific Insurance Company,Group Accident and Health (b),0,0,1583,23795,1434
2017,515.48,CO,21st Century Pacific Insurance Company,Credit Accident and Health (Group and Individual),0,0,0,23795,1434
2017,515.48,CO,21st Century Pacific Insurance Company,Collectively Renewable Accident and Health (b),0,0,0,23795,1434
2017,515.48,CO,21st Century Pacific Insurance Company,Non-Cancelable Accident and Health (b),0,0,0,23795,1434
2017,515.48,CO,21st Century Pacific Insurance Company,Guaranteed Renewable Accident and Health (b),0,0,1583,23795,1434
2017,515.48,CO,21st Century Pacific Insurance Company,Non-Renewable for Stated Reasons only (b),0,0,0,23795,1434
2017,515.48,CO,21st Century Pacific Insurance Company,Other Accident only,0,0,0,23795,1434
2017,515.48,CO,21st Century Pacific Insurance Company,Medicare Title XVIII,0,0,0,23795,1434
2017,515.48,CO,21st Century Pacific Insurance Company,All other Accident and Health (b),0,0,0,23795,1434
2017,515.48,CO,21st Century Pacific Insurance Company,Federal Employees Health Benefits Program Premium (b),0,0,0,23795,1434
2017,515.48,CO,21st Century Pacific Insurance Company,Workers Compensation,0,88224,0,23795,1434
2017,515.48,CO,21st Century Pacific Insurance Company,Other Liability - Occcurence,0,0,0,23795,1434
2017,515.48,CO,21st Century Pacific Insurance Company,Other Liability - Claims Made,0,0,0,23795,1434
2017,515.48,CO,21st Century Pacific Insurance Company,Excess Workers Compensation,0,0,0,23795,1434
2017,515.48,CO,21st Century Pacific Insurance Company,Products Liability,0,0,0,23795,1434
2017,515.48,CO,21st Century Pacific Insurance Company,Private Passenger Auto No Fault (pip),0,0,0,23795,1434
2017,515.48,CO,21st Century Pacific Insurance Company,Other Private Passenger Auto Liability,716862,946385,10056,23795,1434
2017,515.48,CO,21st Century Pacific Insurance Company,Commercial Auto No Fault (pip),0,0,0,23795,1434
2017,515.48,CO,21st Century Pacific Insurance Company,Other Commerical Auto Liability,0,0,0,23795,1434
2017,515.48,CO,21st Century Pacific Insurance Company,Private Passenger Physical Damage,664176,542652,15460,23795,1434
2017,515.48,CO,21st Century Pacific Insurance Company,Commercial Auto Physical Damage,0,0,0,23795,1434
2017,515.48,CO,21st Century Pacific Insurance Company,Aircraft,0,0,0,23795,1434
2017,515.48,CO,21st Century Pacific Insurance Company,Fidelity,0,0,0,23795,1434
2017,515.48,CO,21st Century Pacific Insurance Company,Surety,0,0,0,23795,1434
2017,515.48,CO,21st Century Pacific Insurance Company,Burglary and Theft,0,0,0,23795,1434
2017,515.48,CO,21st Century Pacific Insurance Company,Boiler and Machinery,0,0,0,23795,1434
2017,515.48,CO,21st Century Pacific Insurance Company,Credit,0,0,0,23795,1434
2017,515.48,CO,21st Century Pacific Insurance Company,Warranty,0,0,0,23795,1434
2017,515.48,CO,21st Century Pacific Insurance Company,Aggregate Write-In,0,0,0,23795,1434
2017,515.48,PA,21st Century Premier Insurance Company,Fire,0,0,0,20796,0745
2017,515.48,PA,21st Century Premier Insurance Company,Allied Lines,0,0,0,20796,0745
2017,515.48,PA,21st Century Premier Insurance Company,Multiple Peril Crop,0,0,0,20796,0745
2017,515.48,PA,21st Century Premier Insurance Company,Federal Flood,0,0,0,20796,0745
2017,515.48,PA,21st Century Premier Insurance Company,Farmowners Multiple Peril,0,0,0,20796,0745
2017,515.48,PA,21st Century Premier Insurance Company,Homeowners Multiple Peril,0,0,0,20796,0745
2017,515.48,PA,21st Century Premier Insurance Company,Commerical Multiple Peril (Non-liability portion),0,0,0,20796,0745
2017,515.48,PA,21st Century Premier Insurance Company,Commerical Multiple Peril (Liability portion),0,0,0,20796,0745
2017,515.48,PA,21st Century Premier Insurance Company,Mortgage Guaranty,0,0,0,20796,0745
2017,515.48,PA,21st Century Premier Insurance Company,Ocean Marine,0,0,0,20796,0745
2017,515.48,PA,21st Century Premier Insurance Company,Inland Marine,0,0,0,20796,0745
2017,515.48,PA,21st Century Premier Insurance Company,Financial Guaranty,0,0,0,20796,0745
2017,515.48,PA,21st Century Premier Insurance Company,Medical Professional Liability,0,0,0,20796,0745
2017,515.48,PA,21st Century Premier Insurance Company,Earthquake,0,0,0,20796,0745
2017,515.48,PA,21st Century Premier Insurance Company,Group Accident and Health (b),0,0,150,20796,0745
2017,515.48,PA,21st Century Premier Insurance Company,Credit Accident and Health (Group and Individual),0,0,0,20796,0745
2017,515.48,PA,21st Century Premier Insurance Company,Collectively Renewable Accident and Health (b),0,0,0,20796,0745
2017,515.48,PA,21st Century Premier Insurance Company,Non-Cancelable Accident and Health (b),0,0,0,20796,0745
2017,515.48,PA,21st Century Premier Insurance Company,Guaranteed Renewable Accident and Health (b),0,0,150,20796,0745
2017,515.48,PA,21st Century Premier Insurance Company,Non-Renewable for Stated Reasons only (b),0,0,0,20796,0745
2017,515.48,PA,21st Century Premier Insurance Company,Other Accident only,0,0,0,20796,0745
2017,515.48,PA,21st Century Premier Insurance Company,Medicare Title XVIII,0,0,0,20796,0745
2017,515.48,PA,21st Century Premier Insurance Company,All other Accident and Health (b),0,0,0,20796,0745
2017,515.48,PA,21st Century Premier Insurance Company,Federal Employees Health Benefits Program Premium (b),0,0,0,20796,0745
2017,515.48,PA,21st Century Premier Insurance Company,Workers Compensation,0,0,0,20796,0745
2017,515.48,PA,21st Century Premier Insurance Company,Other Liability - Occcurence,0,0,0,20796,0745
2017,515.48,PA,21st Century Premier Insurance Company,Other Liability - Claims Made,0,0,0,20796,0745
2017,515.48,PA,21st Century Premier Insurance Company,Excess Workers Compensation,0,0,0,20796,0745
2017,515.48,PA,21st Century Premier Insurance Company,Products Liability,0,0,0,20796,0745
2017,515.48,PA,21st Century Premier Insurance Company,Private Passenger Auto No Fault (pip),0,0,0,20796,0745
2017,515.48,PA,21st Century Premier Insurance Company,Other Private Passenger Auto Liability,0,0,0,20796,0745
2017,515.48,PA,21st Century Premier Insurance Company,Commercial Auto No Fault (pip),0,0,0,20796,0745
2017,515.48,PA,21st Century Premier Insurance Company,Other Commerical Auto Liability,0,0,0,20796,0745
2017,515.48,PA,21st Century Premier Insurance Company,Private Passenger Physical Damage,0,0,0,20796,0745
2017,515.48,PA,21st Century Premier Insurance Company,Commercial Auto Physical Damage,0,0,0,20796,0745
2017,515.48,PA,21st Century Premier Insurance Company,Aircraft,0,0,0,20796,0745
2017,515.48,PA,21st Century Premier Insurance Company,Fidelity,0,0,0,20796,0745
2017,515.48,PA,21st Century Premier Insurance Company,Surety,0,0,0,20796,0745
2017,515.48,PA,21st Century Premier Insurance Company,Burglary and Theft,0,0,0,20796,0745
2017,515.48,PA,21st Century Premier Insurance Company,Boiler and Machinery,0,0,0,20796,0745
2017,515.48,PA,21st Century Premier Insurance Company,Credit,0,0,0,20796,0745
2017,515.48,PA,21st Century Premier Insurance Company,Warranty,0,0,0,20796,0745
2017,515.48,PA,21st Century Premier Insurance Company,Aggregate Write-In,0,0,0,20796,0745
2017,515.48,PA,21st Century Security Insurance Company,Fire,0,0,0,23833,1931
2017,515.48,PA,21st Century Security Insurance Company,Allied Lines,0,0,0,23833,1931
2017,515.48,PA,21st Century Security Insurance Company,Multiple Peril Crop,0,0,0,23833,1931
2017,515.48,PA,21st Century Security Insurance Company,Federal Flood,0,0,0,23833,1931
2017,515.48,PA,21st Century Security Insurance Company,Farmowners Multiple Peril,0,0,0,23833,1931
2017,515.48,PA,21st Century Security Insurance Company,Homeowners Multiple Peril,0,0,0,23833,1931
2017,515.48,PA,21st Century Security Insurance Company,Commerical Multiple Peril (Non-liability portion),0,0,0,23833,1931
2017,515.48,PA,21st Century Security Insurance Company,Commerical Multiple Peril (Liability portion),0,0,0,23833,1931
2017,515.48,PA,21st Century Security Insurance Company,Mortgage Guaranty,0,0,0,23833,1931
2017,515.48,PA,21st Century Security Insurance Company,Ocean Marine,0,0,0,23833,1931
2017,515.48,PA,21st Century Security Insurance Company,Inland Marine,0,0,0,23833,1931
2017,515.48,PA,21st Century Security Insurance Company,Financial Guaranty,0,0,0,23833,1931
2017,515.48,PA,21st Century Security Insurance Company,Medical Professional Liability,0,0,0,23833,1931
2017,515.48,PA,21st Century Security Insurance Company,Earthquake,0,0,0,23833,1931
2017,515.48,PA,21st Century Security Insurance Company,Group Accident and Health (b),0,0,150,23833,1931
2017,515.48,PA,21st Century Security Insurance Company,Credit Accident and Health (Group and Individual),0,0,0,23833,1931
2017,515.48,PA,21st Century Security Insurance Company,Collectively Renewable Accident and Health (b),0,0,0,23833,1931
2017,515.48,PA,21st Century Security Insurance Company,Non-Cancelable Accident and Health (b),0,0,0,23833,1931
2017,515.48,PA,21st Century Security Insurance Company,Guaranteed Renewable Accident and Health (b),0,0,150,23833,1931
2017,515.48,PA,21st Century Security Insurance Company,Non-Renewable for Stated Reasons only (b),0,0,0,23833,1931
2017,515.48,PA,21st Century Security Insurance Company,Other Accident only,0,0,0,23833,1931
2017,515.48,PA,21st Century Security Insurance Company,Medicare Title XVIII,0,0,0,23833,1931
2017,515.48,PA,21st Century Security Insurance Company,All other Accident and Health (b),0,0,0,23833,1931
2017,515.48,PA,21st Century Security Insurance Company,Federal Employees Health Benefits Program Premium (b),0,0,0,23833,1931
2017,515.48,PA,21st Century Security Insurance Company,Workers Compensation,0,0,0,23833,1931
2017,515.48,PA,21st Century Security Insurance Company,Other Liability - Occcurence,0,0,0,23833,1931
2017,515.48,PA,21st Century Security Insurance Company,Other Liability - Claims Made,0,0,0,23833,1931
2017,515.48,PA,21st Century Security Insurance Company,Excess Workers Compensation,0,0,0,23833,1931
2017,515.48,PA,21st Century Security Insurance Company,Products Liability,0,0,0,23833,1931
2017,515.48,PA,21st Century Security Insurance Company,Private Passenger Auto No Fault (pip),0,0,0,23833,1931
2017,515.48,PA,21st Century Security Insurance Company,Other Private Passenger Auto Liability,0,0,0,23833,1931
2017,515.48,PA,21st Century Security Insurance Company,Commercial Auto No Fault (pip),0,0,0,23833,1931
2017,515.48,PA,21st Century Security Insurance Company,Other Commerical Auto Liability,0,0,0,23833,1931
2017,515.48,PA,21st Century Security Insurance Company,Private Passenger Physical Damage,0,0,0,23833,1931
